Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"11398413-2","Kilbarry Rd","2026 FIFA World Cup No Fly Zone","TORONTO","43.695020","-79.404674","Local Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Avenue Rd","Oriole Pkwy","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.404674,43.695020],[-79.403507,43.695260],[-79.403507,43.695260],[-79.403094,43.695349]","Low","Low"
"11398413-42","Don Valley Parkway N","2026 FIFA World Cup No Fly Zone","TORONTO","43.650893","-79.346962","Expressway","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Don Roadway","F G Gardiner Xy E","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.346962,43.650893],[-79.347009,43.650950]","High","High"
"11398413-43","King St E","2026 FIFA World Cup No Fly Zone","TORONTO","43.651278","-79.368262","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Sherbourne St","Queen St E","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.368262,43.651278],[-79.367051,43.651548],[-79.367051,43.651548],[-79.366087,43.651764],[-79.366087,43.651764],[-79.364413,43.652124],[-79.364413,43.652124],[-79.364246,43.652166],[-79.364158,43.652213],[-79.363246,43.652730],[-79.363246,43.652730],[-79.362411,43.653219],[-79.362411,43.653219],[-79.361875,43.653498],[-79.361875,43.653498],[-79.361569,43.653684],[-79.361569,43.653684],[-79.361221,43.653895],[-79.361221,43.653895],[-79.361139,43.653945],[-79.360990,43.654034],[-79.360990,43.654034],[-79.360849,43.654119],[-79.360740,43.654182],[-79.360349,43.654411],[-79.360349,43.654411],[-79.359711,43.654794],[-79.359668,43.654822],[-79.359652,43.654833],[-79.359652,43.654833],[-79.359450,43.654968],[-79.359450,43.654968],[-79.359215,43.655099],[-79.359215,43.655099],[-79.358942,43.655262],[-79.358942,43.655262],[-79.358416,43.655582],[-79.358416,43.655582],[-79.358042,43.655780],[-79.358042,43.655780],[-79.358010,43.655797],[-79.357654,43.656008],[-79.357654,43.656008],[-79.357549,43.656070],[-79.357412,43.656154],[-79.357412,43.656154],[-79.356980,43.656383],[-79.356980,43.656383],[-79.356159,43.656869],[-79.356159,43.656869],[-79.355238,43.657556],[-79.355238,43.657556],[-79.355170,43.657613],[-79.355170,43.657613],[-79.354963,43.657737]","High","High"
"11398413-45","Eastern Ave Diversion","2026 FIFA World Cup No Fly Zone","TORONTO","43.654755","-79.357001","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Adelaide St E","Broadview Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.357001,43.654755],[-79.356689,43.654892],[-79.356186,43.655127],[-79.356012,43.655253],[-79.355883,43.655347],[-79.355883,43.655347],[-79.355230,43.655596],[-79.354972,43.655722],[-79.354972,43.655722],[-79.354499,43.655954],[-79.354218,43.656065],[-79.354218,43.656065],[-79.353433,43.656372],[-79.353433,43.656372],[-79.353273,43.656442],[-79.353273,43.656442],[-79.353224,43.656461],[-79.353166,43.656484],[-79.353137,43.656495],[-79.353137,43.656495],[-79.353108,43.656506],[-79.353050,43.656529],[-79.352991,43.656547],[-79.352940,43.656566],[-79.352940,43.656566],[-79.352932,43.656569],[-79.352872,43.656587],[-79.352812,43.656609],[-79.352752,43.656627],[-79.352690,43.656650],[-79.352629,43.656668],[-79.352566,43.656686],[-79.352549,43.656691],[-79.352549,43.656691],[-79.352504,43.656703],[-79.352441,43.656721],[-79.352435,43.656723],[-79.352435,43.656723],[-79.352378,43.656739],[-79.352315,43.656757],[-79.352251,43.656771],[-79.352188,43.656789],[-79.352124,43.656802],[-79.352060,43.656820],[-79.351995,43.656833],[-79.351930,43.656847],[-79.351865,43.656860],[-79.351799,43.656868],[-79.351789,43.656871],[-79.351751,43.656879],[-79.351734,43.656882],[-79.351714,43.656886],[-79.351675,43.656892],[-79.351668,43.656893],[-79.351637,43.656900],[-79.351630,43.656901],[-79.351533,43.656910],[-79.351533,43.656910],[-79.351471,43.656923],[-79.351405,43.656932],[-79.351339,43.656940],[-79.351272,43.656949],[-79.351206,43.656958],[-79.351139,43.656963],[-79.351092,43.656972],[-79.351044,43.656976],[-79.350997,43.656976],[-79.350950,43.656985],[-79.350902,43.656985],[-79.350854,43.656989],[-79.350806,43.656989],[-79.350758,43.656994],[-79.350710,43.656994],[-79.350663,43.656994],[-79.350615,43.656994],[-79.350567,43.656993],[-79.350519,43.656993],[-79.350471,43.656989],[-79.350424,43.656984],[-79.350376,43.656984],[-79.350328,43.656980],[-79.350281,43.656975],[-79.350233,43.656971],[-79.350186,43.656966],[-79.350139,43.656961],[-79.350092,43.656952],[-79.350045,43.656948],[-79.349998,43.656939],[-79.349952,43.656930],[-79.349905,43.656921],[-79.349859,43.656912],[-79.349859,43.656912],[-79.349813,43.656903],[-79.349768,43.656893],[-79.349722,43.656880],[-79.349594,43.656848],[-79.349466,43.656817],[-79.349339,43.656785],[-79.349211,43.656749],[-79.349084,43.656713],[-79.348958,43.656676],[-79.348895,43.656658]","High","High"
"11398413-46","Yonge St","2026 FIFA World Cup No Fly Zone","NORTH YORK and TORONTO","43.670226","-79.386788","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Bloor St W","Franklin Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.386788,43.670226],[-79.394821,43.689735],[-79.401142,43.719547],[-79.402195,43.725102],[-79.404531,43.734171],[-79.407117,43.746061],[-79.408110,43.749794],[-79.408218,43.752965],[-79.408594,43.754315],[-79.409696,43.756655],[-79.409751,43.756858]","High","High"
"11398413-44","Adelaide St E","2026 FIFA World Cup No Fly Zone","TORONTO","43.652148","-79.368638","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Sherbourne St","Eastern Ave Diversion","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.368638,43.652148],[-79.367421,43.652412],[-79.367421,43.652412],[-79.366462,43.652627],[-79.366462,43.652627],[-79.366209,43.652696],[-79.366209,43.652696],[-79.365210,43.652901],[-79.365210,43.652901],[-79.364785,43.652988],[-79.364785,43.652988],[-79.364642,43.653019],[-79.364587,43.653030],[-79.364538,43.653041],[-79.364505,43.653051],[-79.364458,43.653066],[-79.364393,43.653088],[-79.364349,43.653105],[-79.364302,43.653128],[-79.364233,43.653167],[-79.364114,43.653238],[-79.363841,43.653410],[-79.363599,43.653564],[-79.363599,43.653564],[-79.362739,43.654078],[-79.362739,43.654078],[-79.362515,43.654229],[-79.362392,43.654311],[-79.362162,43.654454],[-79.361800,43.654633],[-79.361342,43.654815],[-79.361225,43.654861],[-79.361047,43.654893],[-79.361040,43.654898],[-79.360848,43.654925],[-79.360848,43.654925],[-79.360116,43.654993],[-79.359955,43.654995],[-79.359727,43.654986],[-79.359720,43.654986],[-79.359450,43.654968],[-79.359450,43.654968],[-79.358449,43.654874],[-79.358449,43.654874],[-79.358077,43.654845],[-79.357806,43.654824],[-79.357001,43.654755]","High","High"
"11398413-17","Bloor W Bayview N Ramp","2026 FIFA World Cup No Fly Zone","TORONTO","43.679253","-79.367256","Major Arterial Ramp","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Bloor Ramp","Bayview Multi-Use Trail","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.367256,43.679253],[-79.367525,43.679126],[-79.367602,43.679110],[-79.367673,43.679089],[-79.367761,43.679086],[-79.367783,43.679086],[-79.367804,43.679086],[-79.367825,43.679086],[-79.367846,43.679086],[-79.367867,43.679086],[-79.367889,43.679090],[-79.367910,43.679090],[-79.367930,43.679095],[-79.367951,43.679099],[-79.367971,43.679100],[-79.367992,43.679104],[-79.368011,43.679113],[-79.368031,43.679118],[-79.368050,43.679122],[-79.368069,43.679131],[-79.368088,43.679140],[-79.368106,43.679145],[-79.368124,43.679154],[-79.368141,43.679163],[-79.368157,43.679172],[-79.368174,43.679181],[-79.368189,43.679194],[-79.368205,43.679203],[-79.368219,43.679217],[-79.368233,43.679226],[-79.368246,43.679239],[-79.368259,43.679253],[-79.368271,43.679262],[-79.368282,43.679275],[-79.368292,43.679289],[-79.368304,43.679302],[-79.368316,43.679320],[-79.368328,43.679338],[-79.368339,43.679356],[-79.368348,43.679374],[-79.368358,43.679393],[-79.368366,43.679411],[-79.368373,43.679429],[-79.368380,43.679447],[-79.368386,43.679465],[-79.368391,43.679483],[-79.368395,43.679501],[-79.368398,43.679523],[-79.368401,43.679541],[-79.368403,43.679559],[-79.368403,43.679577],[-79.368411,43.680190]","High","High"
"11398413-48","","2026 FIFA World Cup No Fly Zone","TORONTO","43.698694","-79.436488","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","","","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.436488,43.698694]","High","High"
"Tor-RD052025-773-13","Grosvenor St","Grosvenor St 9 m East of St Vincent Lane to 11 m West of Yonge St","TORONTO","43.662630","-79.385620","Local Road","1","0","Toronto Water","1764657262000","1777608007000","1777608000000","1779422400000","Continuous","0","","","Toronto Water","Gio Crete Construction Ltd.","Toronto Water","Toronto-TMC: Installing water main on Grosvenor St. from Queens Park to Yonge St.","No","St Vincent Lane","Yonge St","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.385620,43.662630],[-79.385560,43.662640],[-79.384390,43.662900],[-79.384390,43.662900],[-79.383920,43.663000]","Low","Low"
"11398413-47","Broadview Ave","2026 FIFA World Cup No Fly Zone","TORONTO","43.658878","-79.349852","Minor Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Queen St E","Pretoria Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.349852,43.658878],[-79.350002,43.659234],[-79.350002,43.659234],[-79.350037,43.659319],[-79.350037,43.659319],[-79.350149,43.659584],[-79.350149,43.659584],[-79.350519,43.660474],[-79.350519,43.660474],[-79.351361,43.662467],[-79.351361,43.662467],[-79.351607,43.663057],[-79.351607,43.663057],[-79.351808,43.663536],[-79.352039,43.664089],[-79.352039,43.664089],[-79.352242,43.664575],[-79.352242,43.664575],[-79.352624,43.665487],[-79.352624,43.665487],[-79.352911,43.666161],[-79.352911,43.666161],[-79.353181,43.666805],[-79.353181,43.666805],[-79.353237,43.666942],[-79.353237,43.666942],[-79.353425,43.667416],[-79.353430,43.667479],[-79.353433,43.667548],[-79.353433,43.667548],[-79.353433,43.667551],[-79.353422,43.667614],[-79.353384,43.667758],[-79.353384,43.667758],[-79.353169,43.668253],[-79.353093,43.668474],[-79.353030,43.668802],[-79.353030,43.668802],[-79.352998,43.669076],[-79.352996,43.669284],[-79.353006,43.669360],[-79.353035,43.669450],[-79.353071,43.669522],[-79.353117,43.669594],[-79.353216,43.669707],[-79.353216,43.669707],[-79.353934,43.670491],[-79.353934,43.670491],[-79.354097,43.670671],[-79.354256,43.670851],[-79.354385,43.671000],[-79.354529,43.671266],[-79.354529,43.671266],[-79.354932,43.672009],[-79.354932,43.672009],[-79.355377,43.672500],[-79.355377,43.672500],[-79.356099,43.673236],[-79.356099,43.673236],[-79.356228,43.673374],[-79.356228,43.673374],[-79.357081,43.674264],[-79.357081,43.674264],[-79.357580,43.674798],[-79.357580,43.674798],[-79.358085,43.675402],[-79.358085,43.675402],[-79.358873,43.676202],[-79.358873,43.676202],[-79.358919,43.676307],[-79.358937,43.676402],[-79.358718,43.677263],[-79.358718,43.677263],[-79.358652,43.677521],[-79.358652,43.677521],[-79.358423,43.678416]","Low","Low"
"11398413-5","Lonsdale Rd","2026 FIFA World Cup No Fly Zone","TORONTO","43.691076","-79.401586","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Oriole Pkwy","Avenue Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.401586,43.691076],[-79.401695,43.691040],[-79.401758,43.691019],[-79.401858,43.690989],[-79.403018,43.690782]","High","High"
"11398413-3","Oriole Pkwy","2026 FIFA World Cup No Fly Zone","TORONTO","43.695349","-79.403094","Major Arterial Ramp","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Kilbarry Rd","Wilberton Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.403094,43.695349],[-79.402902,43.695289],[-79.402776,43.695256],[-79.402668,43.695211],[-79.402547,43.695127],[-79.402455,43.695058],[-79.402323,43.694892],[-79.402323,43.694892],[-79.402191,43.694575]","High","High"
"11398413-4","Oriole Pkwy","2026 FIFA World Cup No Fly Zone","TORONTO","43.694575","-79.402191","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Wilberton Rd","Lonsdale Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.402191,43.694575],[-79.401895,43.693727],[-79.401895,43.693727],[-79.401589,43.692923],[-79.401589,43.692923],[-79.401285,43.692098],[-79.401285,43.692098],[-79.401129,43.691756],[-79.401129,43.691756],[-79.401143,43.691645],[-79.401162,43.691564],[-79.401215,43.691475],[-79.401249,43.691417],[-79.401307,43.691338],[-79.401307,43.691338],[-79.401316,43.691326],[-79.401396,43.691234],[-79.401494,43.691138],[-79.401586,43.691076]","High","High"
"11398413-18","Bayview Bloor Dvp Ramp","2026 FIFA World Cup No Fly Zone","EAST YORK and TORONTO","43.682200","-79.363917","Expressway Ramp","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Bloor Ramp","Dvp N Bayview Bloor Ramp","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.363917,43.682200],[-79.363874,43.682254],[-79.363854,43.682277],[-79.363834,43.682304],[-79.363813,43.682326],[-79.363792,43.682348],[-79.363770,43.682371],[-79.363747,43.682393],[-79.363724,43.682416],[-79.363700,43.682438],[-79.363676,43.682461],[-79.363651,43.682479],[-79.363625,43.682501],[-79.363599,43.682519],[-79.363572,43.682542],[-79.363544,43.682560],[-79.363516,43.682578],[-79.363488,43.682596],[-79.363459,43.682618],[-79.363429,43.682632],[-79.363420,43.682637],[-79.363399,43.682650],[-79.363369,43.682667],[-79.363338,43.682685],[-79.363306,43.682699],[-79.363274,43.682717],[-79.363242,43.682730],[-79.363210,43.682744],[-79.363176,43.682757],[-79.363164,43.682766],[-79.363164,43.682766],[-79.363152,43.682770],[-79.363127,43.682780],[-79.363102,43.682790],[-79.363076,43.682800],[-79.363050,43.682808],[-79.363024,43.682817],[-79.362997,43.682824],[-79.362970,43.682832],[-79.362943,43.682838],[-79.362916,43.682845],[-79.362888,43.682850],[-79.362860,43.682855],[-79.362832,43.682860],[-79.362804,43.682864],[-79.362776,43.682867],[-79.362747,43.682870],[-79.362719,43.682872],[-79.362690,43.682873],[-79.362662,43.682874],[-79.362633,43.682875],[-79.362604,43.682875],[-79.362576,43.682874],[-79.362547,43.682873],[-79.362518,43.682871],[-79.362490,43.682868],[-79.362461,43.682865],[-79.362433,43.682862],[-79.362405,43.682857],[-79.362377,43.682853],[-79.362350,43.682847],[-79.362322,43.682841],[-79.362295,43.682835],[-79.362268,43.682828],[-79.362251,43.682823],[-79.362251,43.682823],[-79.362241,43.682820],[-79.362214,43.682812],[-79.362188,43.682804],[-79.362162,43.682795],[-79.362115,43.682778],[-79.362099,43.682773],[-79.362099,43.682773],[-79.362067,43.682762],[-79.362019,43.682746],[-79.361970,43.682731],[-79.361921,43.682716],[-79.361872,43.682702],[-79.361823,43.682688],[-79.361773,43.682675],[-79.361723,43.682663],[-79.361672,43.682651],[-79.361622,43.682640],[-79.361571,43.682629],[-79.361520,43.682619],[-79.361468,43.682610],[-79.361417,43.682601],[-79.361365,43.682593],[-79.361313,43.682585],[-79.361262,43.682578],[-79.361209,43.682571],[-79.361157,43.682565],[-79.361105,43.682560],[-79.361052,43.682555],[-79.360999,43.682551],[-79.360947,43.682547],[-79.360921,43.682549],[-79.360895,43.682551],[-79.360870,43.682553],[-79.360845,43.682556],[-79.360820,43.682560],[-79.360796,43.682564],[-79.360771,43.682569],[-79.360747,43.682574],[-79.360723,43.682580],[-79.360699,43.682587],[-79.360676,43.682594],[-79.360652,43.682601],[-79.360630,43.682609],[-79.360607,43.682618],[-79.360585,43.682627],[-79.360563,43.682637],[-79.360542,43.682647],[-79.360521,43.682657],[-79.360501,43.682668],[-79.360481,43.682680],[-79.360462,43.682692],[-79.360443,43.682704],[-79.360425,43.682717],[-79.360407,43.682730],[-79.360390,43.682744],[-79.360374,43.682757],[-79.360358,43.682772],[-79.360342,43.682787],[-79.360328,43.682802],[-79.360314,43.682817],[-79.360301,43.682833],[-79.360288,43.682849],[-79.360276,43.682865],[-79.360265,43.682881],[-79.360254,43.682898],[-79.360245,43.682915],[-79.360236,43.682932],[-79.360227,43.682950],[-79.360220,43.682967],[-79.360213,43.682985],[-79.360207,43.683003],[-79.360202,43.683021],[-79.360198,43.683039],[-79.360194,43.683057],[-79.360191,43.683076],[-79.360189,43.683094],[-79.360188,43.683113],[-79.360188,43.683131],[-79.360188,43.683149],[-79.360189,43.683168],[-79.360191,43.683186],[-79.360194,43.683204],[-79.360198,43.683223],[-79.360202,43.683241],[-79.360207,43.683259],[-79.360213,43.683277],[-79.360219,43.683295]","High","High"
"11398413-19","Bayview Bloor Dvp N Ramp","2026 FIFA World Cup No Fly Zone","EAST YORK and TORONTO","43.683295","-79.360219","Expressway Ramp","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Bayview Bloor Dvp Ramp","Don Valley Parkway N","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.360219,43.683295],[-79.360233,43.683321],[-79.360248,43.683347],[-79.360264,43.683373],[-79.360281,43.683399],[-79.360298,43.683425],[-79.360316,43.683450],[-79.360335,43.683475],[-79.360354,43.683500],[-79.360374,43.683524],[-79.360395,43.683548],[-79.360417,43.683572],[-79.360439,43.683596],[-79.360462,43.683619],[-79.360485,43.683641],[-79.360509,43.683664],[-79.360534,43.683686],[-79.360560,43.683707],[-79.360586,43.683729],[-79.360613,43.683750],[-79.360640,43.683770],[-79.360668,43.683790],[-79.360696,43.683810],[-79.360725,43.683829],[-79.360755,43.683847],[-79.360785,43.683866],[-79.360816,43.683883],[-79.360843,43.683902],[-79.360863,43.683919],[-79.360881,43.683937],[-79.360900,43.683955],[-79.360917,43.683973],[-79.360934,43.683992],[-79.360950,43.684011],[-79.360966,43.684031],[-79.360981,43.684050],[-79.360995,43.684070],[-79.361008,43.684091],[-79.361021,43.684111],[-79.361032,43.684132],[-79.361044,43.684153],[-79.361054,43.684174],[-79.361063,43.684195],[-79.361072,43.684217],[-79.361080,43.684238],[-79.361088,43.684260],[-79.361094,43.684282],[-79.361100,43.684304],[-79.361104,43.684326],[-79.361109,43.684348],[-79.361112,43.684371],[-79.361114,43.684393],[-79.361116,43.684416],[-79.361117,43.684438],[-79.361117,43.684460],[-79.361117,43.684466]","High","High"
"11398413-6","Avenue Rd","2026 FIFA World Cup No Fly Zone","TORONTO","43.690782","-79.403018","Major Arterial Road","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Lonsdale Rd","Bloor St W","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.403018,43.690782],[-79.403062,43.690740],[-79.403085,43.690687],[-79.403085,43.690633],[-79.402339,43.688721],[-79.402339,43.688721],[-79.401680,43.687096],[-79.401680,43.687096],[-79.401495,43.686641],[-79.401495,43.686641],[-79.401126,43.685716],[-79.401126,43.685716],[-79.400841,43.685027],[-79.400841,43.685027],[-79.400530,43.684310],[-79.400530,43.684310],[-79.400209,43.683527],[-79.400209,43.683527],[-79.400169,43.683416],[-79.400169,43.683416],[-79.399804,43.682543],[-79.399804,43.682543],[-79.399215,43.681128],[-79.399215,43.681128],[-79.399065,43.680767],[-79.399065,43.680767],[-79.398939,43.680460],[-79.398939,43.680460],[-79.398733,43.679962],[-79.398733,43.679962],[-79.398563,43.679554],[-79.398563,43.679554],[-79.398352,43.679039],[-79.398352,43.679039],[-79.398141,43.678531],[-79.398141,43.678531],[-79.398089,43.678399],[-79.398089,43.678399],[-79.397997,43.678164],[-79.397997,43.678164],[-79.397977,43.678112],[-79.397977,43.678112],[-79.397944,43.678026],[-79.397931,43.677995],[-79.397931,43.677995],[-79.397770,43.677596],[-79.397770,43.677596],[-79.397627,43.677203],[-79.397627,43.677203],[-79.397424,43.676691],[-79.397424,43.676691],[-79.397278,43.676379],[-79.397278,43.676379],[-79.396941,43.675553],[-79.396941,43.675553],[-79.396770,43.675129],[-79.396770,43.675129],[-79.396606,43.674725],[-79.396606,43.674725],[-79.396304,43.674005],[-79.396304,43.674005],[-79.396144,43.673636],[-79.396144,43.673636],[-79.396028,43.673352],[-79.396028,43.673352],[-79.395757,43.672687],[-79.395757,43.672687],[-79.395745,43.672656],[-79.395745,43.672656],[-79.395728,43.672616],[-79.395728,43.672616],[-79.395436,43.671901],[-79.395436,43.671901],[-79.395071,43.671002],[-79.395071,43.671002],[-79.394821,43.670386],[-79.394821,43.670386],[-79.394635,43.669932],[-79.394635,43.669932],[-79.394504,43.669606],[-79.394504,43.669606],[-79.394141,43.668720]","High","High"
"11398413-7","William R Allen Rd N","2026 FIFA World Cup No Fly Zone","YORK and NORTH YORK and TORONTO","43.698990","-79.435033","Expressway","1","0","Unknown","1766161555000","1777608007000","1777608000000","1785556740000","Continuous","0","","","Unknown","","Unknown","Toronto-TMC: Special Event No Fly Zone for the 2026 FIFA World Cup, from May 1, 2026 to July 31, 2026. ","Yes","Eglinton Ave W","Allen N 401 W Ramp","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.435033,43.698990],[-79.435924,43.700161],[-79.436721,43.701604],[-79.438468,43.705728],[-79.441683,43.710654],[-79.442801,43.713009],[-79.447681,43.725639],[-79.448723,43.731207],[-79.449073,43.732185],[-79.449086,43.732217]","High","High"
